from.id,from.type,to.id,to.type,weight
uses,concept,2001-06-15.txt,source,1
entered,concept,2002-02-28.txt,source,1
aix,concept,2003-06-17.txt,source,3
contains,concept,2009-12-15.txt,source,1
mechanism,concept,2001-05-01.txt,source,1
security,concept,2003-02-27.txt,source,1
crafted,concept,2006-01-31.txt,source,2
click,concept,2001-08-23.txt,source,1
vulnerability,concept,2007-05-25.txt,source,4
crafted,concept,2003-07-30.txt,source,1
kernel,concept,2002-05-24.txt,source,2
accounting,concept,2009-07-15.txt,source,1
date,concept,2006-10-05.txt,source,1
sites,concept,2000-10-27.txt,source,1
internet,concept,2003-05-20.txt,source,1
gain,concept,2004-06-21.txt,source,1
lack,concept,2006-01-10.txt,source,1
corruption,concept,2008-02-11.txt,source,1
privileges,concept,2002-11-20.txt,source,2
attacker,concept,2002-10-28.txt,source,2
administrator,concept,2002-07-25.txt,source,1
grid,concept,2005-10-19.txt,source,1
combining,concept,2000-09-26.txt,source,1
keys,concept,2008-05-15.txt,source,10
returned,concept,2006-02-08.txt,source,1
-,concept,2006-06-21.txt,source,2
distributes,concept,2009-02-20.txt,source,1
note,concept,2001-05-01.txt,source,1
overflow,concept,2003-09-10.txt,source,3
input,concept,2005-02-10.txt,source,3
bits,concept,2008-07-08.txt,source,3
http,concept,2000-10-25.txt,source,9
copied,concept,2009-03-19.txt,source,1
university,concept,2003-02-21.txt,source,1
period,concept,2004-04-20.txt,source,1
search,concept,2008-09-12.txt,source,1
quoted,concept,2001-03-02.txt,source,1
note,concept,2008-06-06.txt,source,1
computer,concept,2007-08-15.txt,source,1
performed,concept,2003-03-20.txt,source,1
separation,concept,2006-06-28.txt,source,1
protocol,concept,2002-09-12.txt,source,4
reboot,concept,2003-10-30.txt,source,2
dnssec,concept,2005-01-25.txt,source,1
people,concept,2002-01-03.txt,source,1
values,concept,2005-11-23.txt,source,1
shell,concept,2006-10-04.txt,source,1
indicates,concept,2006-06-16.txt,source,1
webbrowser,concept,2005-08-18.txt,source,1
execution,concept,2010-07-02.txt,source,1
flaw,concept,2000-10-06.txt,source,2
folder,concept,2001-11-28.txt,source,1
contains,concept,2006-07-31.txt,source,1
rulesets,concept,2003-09-18.txt,source,2
hours,concept,2003-04-22.txt,source,1
specifying,concept,2004-05-07.txt,source,2
denial,concept,2001-01-30.txt,source,1
work,concept,2006-06-27.txt,source,1
values,concept,2004-04-30.txt,source,1
crafted,concept,2002-08-12.txt,source,1
access,concept,2002-08-22.txt,source,1
link,concept,2007-08-09.txt,source,1
data,concept,2002-04-08.txt,source,1
administration,concept,2003-05-13.txt,source,3
host,concept,2004-04-20.txt,source,1
feature,concept,2006-03-14.txt,source,1
theisen,concept,2006-11-28.txt,source,1
network,concept,2007-07-09.txt,source,2
support,concept,2004-05-11.txt,source,2
address,concept,2003-08-20.txt,source,1
analysis,concept,2005-02-28.txt,source,1
versions,concept,2003-07-31.txt,source,1
appears,concept,2002-06-25.txt,source,1
date,concept,2005-04-13.txt,source,1
order,concept,2001-05-25.txt,source,1
control,concept,2007-10-30.txt,source,1
software,concept,2004-01-13.txt,source,1
x-force,concept,2004-08-02.txt,source,1
validation,concept,2006-01-10.txt,source,1
exploit,concept,2003-11-05.txt,source,1
access,concept,2002-09-14.txt,source,1
research,concept,2006-01-25.txt,source,1
reports,concept,2005-07-12.txt,source,1
module,concept,2006-11-07.txt,source,4
oracle,concept,2001-12-08.txt,source,6
doing,concept,2006-11-01.txt,source,1
creates,concept,2004-08-10.txt,source,1
services,concept,2001-10-29.txt,source,1
appears,concept,2000-10-25.txt,source,1
plaintext,concept,2003-03-20.txt,source,2
page,concept,2005-09-27.txt,source,1
files,concept,2004-11-22.txt,source,1
smb,concept,2005-03-18.txt,source,2
controllers,concept,2005-08-10.txt,source,2
relate,concept,2006-01-25.txt,source,1
vu,concept,2002-08-08.txt,source,1
windows,concept,2008-01-08.txt,source,1
site,concept,2003-04-29.txt,source,1
attacker,concept,2000-11-10.txt,source,1
gain,concept,2004-03-15.txt,source,1
gaining,concept,2003-04-04.txt,source,1
method,concept,2004-01-14.txt,source,2
modification,concept,2009-02-11.txt,source,1
apache,concept,2002-06-17.txt,source,7
function,concept,2008-03-07.txt,source,1
config,concept,2010-03-24.txt,source,3
convince,concept,2003-04-23.txt,source,1
craft,concept,2005-07-12.txt,source,1
-,concept,2009-08-21.txt,source,3
characters,concept,2005-10-17.txt,source,1
rename,concept,2007-06-26.txt,source,1
vulnerability,concept,2008-03-26.txt,source,5
bulletins,concept,2003-05-19.txt,source,1
attacker,concept,2003-11-19.txt,source,6
solutions,concept,2007-04-25.txt,source,1
cmon_nettestconnection,concept,2007-02-21.txt,source,2
challenges,concept,2002-02-25.txt,source,1
unauthenticated,concept,2007-03-13.txt,source,1
vulnerability,concept,2006-11-02.txt,source,1
whatis,concept,2001-06-18.txt,source,2
libraries,concept,2009-03-19.txt,source,2
encoded,concept,2003-12-23.txt,source,1
microsoft,concept,2002-08-23.txt,source,1
rss,concept,2007-08-15.txt,source,1
urls,concept,2003-04-01.txt,source,1
handling,concept,2006-05-09.txt,source,1
menu,concept,2001-05-21.txt,source,1
email,concept,2007-03-16.txt,source,1
worms,concept,2002-02-14.txt,source,1
return,concept,2001-08-17.txt,source,1
windows,concept,2004-05-11.txt,source,16
hardware,concept,2003-04-22.txt,source,1
http,concept,2000-10-06.txt,source,1
document,concept,2006-08-08.txt,source,1
filesystem,concept,2002-12-10.txt,source,1
voice,concept,2003-02-21.txt,source,1
urd,concept,2007-01-24.txt,source,1
means,concept,2004-04-07.txt,source,1
exist,concept,2003-04-25.txt,source,2
article,concept,2002-10-24.txt,source,1
windows,concept,2007-03-29.txt,source,5
attacker,concept,2002-12-10.txt,source,3
called,concept,2002-10-10.txt,source,1
link,concept,2002-05-30.txt,source,1
data,concept,2006-01-26.txt,source,1
entry,concept,2003-07-01.txt,source,2
handhelds,concept,2006-01-09.txt,source,1
versions,concept,2008-09-12.txt,source,1
host,concept,2008-06-06.txt,source,1
caused,concept,2005-11-14.txt,source,1
note,concept,2005-10-13.txt,source,2
code,concept,2007-02-25.txt,source,1
safenet,concept,2005-03-08.txt,source,2
applications,concept,2004-06-21.txt,source,1
deals,concept,2003-07-16.txt,source,1
contact,concept,2004-11-22.txt,source,1
mortbay,concept,2007-12-04.txt,source,2
explorer,concept,2006-11-05.txt,source,1
string,concept,2001-10-03.txt,source,4
quoting,concept,2001-05-15.txt,source,1
use,concept,2005-08-19.txt,source,2
crafted,concept,2007-04-05.txt,source,1
jouko,concept,2002-06-12.txt,source,1
exe,concept,2007-07-10.txt,source,1
foundation,concept,2006-07-27.txt,source,2
announcement,concept,2007-05-14.txt,source,1
code,concept,2007-01-12.txt,source,1
vulnerability,concept,2002-06-07.txt,source,2
helper,concept,2010-01-12.txt,source,2
object,concept,2010-01-14.txt,source,2
fails,concept,2004-08-16.txt,source,1
com,concept,2003-03-06.txt,source,2
handle,concept,2006-01-11.txt,source,1
attacks,concept,2008-05-15.txt,source,1
program,concept,2001-11-20.txt,source,1
code,concept,2005-10-07.txt,source,1
chromeless,concept,2004-09-10.txt,source,7
function,concept,2003-05-14.txt,source,1
address,concept,2004-05-11.txt,source,1
vulnerability,concept,2003-05-07.txt,source,3
extracted,concept,2006-02-21.txt,source,1
exploit,concept,2003-06-06.txt,source,1
privileges,concept,2005-02-28.txt,source,2
entered,concept,2004-11-08.txt,source,1
exchange,concept,2002-09-27.txt,source,4
date,concept,2006-10-02.txt,source,1
displays,concept,2003-10-06.txt,source,1
information,concept,2001-11-20.txt,source,2
bypassed,concept,2004-12-17.txt,source,1
esm,concept,2004-09-03.txt,source,1
specification,concept,2010-03-25.txt,source,1
software,concept,2008-06-25.txt,source,1
reversemode,concept,2007-11-13.txt,source,1
user,concept,2006-10-12.txt,source,2
luring,concept,2006-03-23.txt,source,1
peer,concept,2004-06-16.txt,source,3
layer,concept,2006-08-24.txt,source,1
sysreqlabsli,concept,2008-10-14.txt,source,1
itunes,concept,2006-01-12.txt,source,3
user,concept,2006-06-14.txt,source,2
protocol,concept,2010-04-06.txt,source,1
provide,concept,2001-06-15.txt,source,1
fanuc,concept,2009-02-11.txt,source,5
lf,concept,2001-01-28.txt,source,4
application,concept,2002-05-29.txt,source,1
caching,concept,2002-08-19.txt,source,1
versions,concept,2001-06-01.txt,source,1
calculate,concept,2004-04-20.txt,source,2
dhcrelay,concept,2003-02-04.txt,source,10
code,concept,2008-02-29.txt,source,1
www,concept,2002-06-26.txt,source,1
describes,concept,2004-04-09.txt,source,1
passwords,concept,2005-04-20.txt,source,1
fails,concept,2004-10-13.txt,source,2
procedures,concept,2002-02-25.txt,source,2
handle,concept,2001-06-01.txt,source,1
headers,concept,2008-01-15.txt,source,1
scripting,concept,2008-01-02.txt,source,6
excel,concept,2002-10-17.txt,source,4
user-supplied,concept,2003-10-07.txt,source,2
unauthenticated,concept,2004-06-29.txt,source,1
parses,concept,2006-07-14.txt,source,1
view,concept,2005-03-17.txt,source,1
code,concept,2002-03-07.txt,source,4
denial-of-service,concept,2005-09-07.txt,source,1
overrun,concept,2002-07-13.txt,source,1
obtain,concept,2007-10-26.txt,source,1
-,concept,2008-05-08.txt,source,2
numbers,concept,2006-04-03.txt,source,1
param,concept,2000-12-21.txt,source,1
ability,concept,2007-06-28.txt,source,1
configuring,concept,2000-09-29.txt,source,1
allow,concept,2010-06-10.txt,source,1
code,concept,2009-12-09.txt,source,1
denial,concept,2003-10-30.txt,source,3
attacker,concept,2009-08-21.txt,source,1
records,concept,2005-02-28.txt,source,4
attacker,concept,2009-09-15.txt,source,1
transferring,concept,2002-10-15.txt,source,1
vulnerabilities,concept,2004-09-17.txt,source,3
crash,concept,2003-10-03.txt,source,1
unauthenticated,concept,2009-09-05.txt,source,1
specifications,concept,2007-09-07.txt,source,1
system,concept,2002-12-16.txt,source,1
attacker,concept,2008-02-13.txt,source,2
using,concept,2008-01-02.txt,source,3
lead,concept,2003-03-18.txt,source,1
use,concept,2006-07-28.txt,source,1
provides,concept,2003-08-29.txt,source,1
vulnerabilities,concept,2009-04-29.txt,source,1
destination,concept,2009-02-23.txt,source,1
value,concept,2001-09-28.txt,source,1
scripts,concept,2002-02-26.txt,source,2
validate,concept,2005-12-21.txt,source,1
using,concept,2007-05-08.txt,source,1
drivers,concept,2007-02-02.txt,source,1
attacker,concept,2003-09-17.txt,source,4
error,concept,2004-09-01.txt,source,4
services,concept,2006-12-19.txt,source,3
include,concept,2008-09-02.txt,source,1
caches,concept,2005-05-23.txt,source,1
attacker,concept,2002-06-24.txt,source,2
servers,concept,2004-03-17.txt,source,1
authentication,concept,2005-05-05.txt,source,2
document,concept,2008-03-11.txt,source,1
security,concept,2002-08-08.txt,source,1
gain,concept,2004-09-01.txt,source,1
functionality,concept,2004-05-03.txt,source,1
note,concept,2001-02-16.txt,source,2
preconditions,concept,2002-04-08.txt,source,1
apple,concept,2004-08-16.txt,source,2
microsoft,concept,2001-11-27.txt,source,13
system,concept,2006-04-11.txt,source,2
ecm,concept,2005-08-23.txt,source,1
search,concept,2003-04-07.txt,source,1
sanctum,concept,2002-04-11.txt,source,1
javascript,concept,2008-08-08.txt,source,1
libpcap,concept,2002-10-08.txt,source,1
web,concept,2007-02-08.txt,source,1
copied,concept,2007-02-25.txt,source,1
mllockcommand,concept,2002-05-16.txt,source,1
users,concept,2000-09-29.txt,source,1
type,concept,2002-12-10.txt,source,1
usernames,concept,2005-04-20.txt,source,1
supply,concept,2007-03-15.txt,source,1
component,concept,2005-01-12.txt,source,1
page,concept,2008-01-30.txt,source,1
allow,concept,2005-12-30.txt,source,1
follows,concept,2000-12-21.txt,source,1
names,concept,2000-11-13.txt,source,1
code,concept,2007-05-16.txt,source,1
icq,concept,2004-03-20.txt,source,7
url,concept,2001-07-27.txt,source,1
multimedia,concept,2008-03-25.txt,source,1
system,concept,2001-05-07.txt,source,2
attackers,concept,2006-04-03.txt,source,1
terminating,concept,2004-04-30.txt,source,1
-,concept,2005-02-04.txt,source,2
pathname,concept,2000-12-14.txt,source,2
access,concept,2000-12-14.txt,source,3
work,concept,2002-02-12.txt,source,3
flaw,concept,2005-02-11.txt,source,1
mount,concept,2004-02-03.txt,source,1
document,concept,2007-05-10.txt,source,1
intruders,concept,2002-02-27.txt,source,1
cannot,concept,2000-11-20.txt,source,1
specify,concept,2004-04-20.txt,source,1
date,concept,2003-12-02.txt,source,1
note,concept,2002-05-10.txt,source,1
expires,concept,2003-12-01.txt,source,1
attacker,concept,2006-03-03.txt,source,1
hostnames,concept,2005-01-14.txt,source,1
management,concept,2000-12-04.txt,source,1
modem,concept,2003-03-13.txt,source,1
overflow,concept,2002-06-11.txt,source,1
container,concept,2008-05-28.txt,source,1
unix,concept,2008-04-25.txt,source,1
application,concept,2009-05-01.txt,source,2
privileges,concept,2008-06-18.txt,source,2
solaris,concept,2001-05-07.txt,source,3
vulnerability,concept,2008-04-18.txt,source,1
cert,concept,2003-02-21.txt,source,3
affects,concept,2004-02-06.txt,source,1
code,concept,2008-06-11.txt,source,3
web,concept,2001-05-25.txt,source,1
links,concept,2006-06-21.txt,source,1
behavior,concept,2008-01-02.txt,source,1
html,concept,2007-02-20.txt,source,2
overflow,concept,2009-03-19.txt,source,1
data,concept,2004-03-20.txt,source,1
accounts,concept,2007-01-30.txt,source,2
data,concept,2002-10-03.txt,source,1
run,concept,2005-01-21.txt,source,1
overflow,concept,2002-04-26.txt,source,1
formats,concept,2007-06-28.txt,source,1
allows,concept,2005-08-19.txt,source,2
default,concept,2007-07-09.txt,source,1
evaluated,concept,2001-04-05.txt,source,1
avaya,concept,2003-10-30.txt,source,2
field,concept,2003-06-04.txt,source,2
systems,concept,2002-07-22.txt,source,2
exploiting,concept,2003-04-16.txt,source,1
resources,concept,2007-10-05.txt,source,3
memory,concept,2008-12-25.txt,source,2
header,concept,2007-09-07.txt,source,1
trick,concept,2005-07-18.txt,source,1
users,concept,2003-07-18.txt,source,3
allocated,concept,2004-10-13.txt,source,1
concept,concept,2005-08-18.txt,source,1
mac,concept,2005-05-16.txt,source,4
crash,concept,2004-08-20.txt,source,1
initialization,concept,2005-06-21.txt,source,1
ways,concept,2001-08-02.txt,source,1
validate,concept,2004-04-22.txt,source,1
privileges,concept,2003-03-19.txt,source,1
agents,concept,2001-10-19.txt,source,1
versions,concept,2003-09-23.txt,source,1
maintenance,concept,2003-04-04.txt,source,1
ca,concept,2008-12-31.txt,source,2
memory,concept,2003-06-09.txt,source,1
server,concept,2004-10-06.txt,source,11
apache,concept,2002-01-09.txt,source,6
keeping,concept,2003-06-13.txt,source,1
length,concept,2002-01-15.txt,source,1
vulnerability,concept,2005-01-14.txt,source,2
-,concept,2008-05-27.txt,source,2
rss,concept,2007-04-16.txt,source,7
scanners,concept,2002-02-12.txt,source,1
resulting,concept,2002-03-11.txt,source,1
memory,concept,2003-06-12.txt,source,2
version,concept,2004-01-23.txt,source,1
systems,concept,2003-12-02.txt,source,1
result,concept,2008-12-31.txt,source,1
interface,concept,2004-03-20.txt,source,1
configure,concept,2005-06-07.txt,source,1
treeview,concept,2002-05-23.txt,source,1
condition,concept,2006-08-04.txt,source,2
page,concept,2002-04-08.txt,source,3
vulnerability,concept,2005-03-14.txt,source,1
follows,concept,2001-05-15.txt,source,1
manipulate,concept,2003-06-18.txt,source,1
returns,concept,2002-03-11.txt,source,1
characters,concept,2003-01-13.txt,source,2
script,concept,2005-07-06.txt,source,4
use,concept,2002-10-08.txt,source,2
circumstances,concept,2002-07-13.txt,source,1
lines,concept,2001-01-28.txt,source,2
superuser,concept,2002-01-04.txt,source,2
machine,concept,2001-01-18.txt,source,1
view,concept,2008-09-12.txt,source,1
enumeration,concept,2007-05-18.txt,source,1
lists,concept,2007-05-04.txt,source,1
user,concept,2003-10-07.txt,source,2
synchonized,concept,2007-12-14.txt,source,1
world-writable,concept,2008-03-28.txt,source,1
mediamax,concept,2006-04-12.txt,source,11
linux,concept,2002-06-07.txt,source,1
spoofed,concept,2004-04-20.txt,source,1
memory,concept,2005-11-11.txt,source,1
document,concept,2007-10-20.txt,source,1
execute,concept,2002-05-09.txt,source,2
connections,concept,2001-08-14.txt,source,2
execution,concept,2007-01-09.txt,source,1
issue,concept,2003-03-03.txt,source,1
resource,concept,2007-07-26.txt,source,2
case,concept,2010-07-02.txt,source,1
code,concept,2006-03-14.txt,source,1
commands,concept,2001-07-02.txt,source,1
asp,concept,2002-05-23.txt,source,2
using,concept,2000-10-06.txt,source,3
argument,concept,2001-11-06.txt,source,1
music,concept,2007-04-18.txt,source,1
anti-virus,concept,2007-04-21.txt,source,1
user,concept,2006-10-24.txt,source,1
function,concept,2001-11-14.txt,source,1
system,concept,2004-11-12.txt,source,3
states,concept,2006-10-13.txt,source,1
contents,concept,2007-01-19.txt,source,1
compromised,concept,2006-12-12.txt,source,1
arcserve,concept,2007-03-17.txt,source,3
lookups,concept,2004-06-21.txt,source,1
microsoft,concept,2008-09-09.txt,source,1
security,concept,2007-03-29.txt,source,1
date,concept,2002-06-04.txt,source,1
heap,concept,2005-12-30.txt,source,1
function,concept,2001-12-21.txt,source,1
process,concept,2004-03-30.txt,source,1
enable,concept,2003-06-05.txt,source,1
-,concept,2008-08-25.txt,source,2
code,concept,2008-10-15.txt,source,2
unix,concept,2001-11-28.txt,source,1
validate,concept,2003-11-19.txt,source,2
march,concept,2001-03-27.txt,source,1
attacker,concept,2002-12-09.txt,source,2
printers,concept,2002-02-12.txt,source,1
vendor,concept,2008-05-08.txt,source,1
privilegeseparation,concept,2003-09-23.txt,source,1
message,concept,2004-04-05.txt,source,1
double-click,concept,2006-06-29.txt,source,1
protection,concept,2005-05-09.txt,source,3
provided,concept,2007-09-06.txt,source,1
oracle,concept,2006-04-20.txt,source,6
issued,concept,2004-04-09.txt,source,1
lines,concept,2000-10-02.txt,source,1
tgconctl,concept,2010-05-06.txt,source,3
internet-based,concept,2009-02-23.txt,source,1
attacker,concept,2003-12-29.txt,source,2
version,concept,2009-02-11.txt,source,1
attacker,concept,2003-08-21.txt,source,2
ms,concept,2007-08-15.txt,source,1
-,concept,2008-04-11.txt,source,3
bits,concept,2003-06-13.txt,source,3
server,concept,2009-07-15.txt,source,5
ampx,concept,2008-01-09.txt,source,3
ques,concept,2007-11-01.txt,source,1
-,concept,2007-05-02.txt,source,2
functions,concept,2002-04-08.txt,source,1
netscreen-security,concept,2004-01-22.txt,source,4
network,concept,2002-12-06.txt,source,1
affects,concept,2004-04-13.txt,source,1
control,concept,2007-12-11.txt,source,1
appearance,concept,2002-07-16.txt,source,1
server,concept,2008-02-12.txt,source,2
security,concept,2003-08-26.txt,source,1
users,concept,2004-06-28.txt,source,2
handles,concept,2007-04-17.txt,source,1
iestm,concept,2008-02-29.txt,source,1
concept,concept,2008-07-08.txt,source,1
unblocked,concept,2010-03-05.txt,source,1
vista,concept,2007-03-06.txt,source,1
-aff,concept,2005-10-14.txt,source,1
details,concept,2005-04-27.txt,source,1
buffer,concept,2006-01-10.txt,source,3
date,concept,2002-02-09.txt,source,1
crafted,concept,2007-11-08.txt,source,1
files,concept,2002-09-18.txt,source,1
buffer,concept,2005-11-03.txt,source,1
certificates,concept,2008-12-31.txt,source,2
cpus,concept,2003-04-22.txt,source,1
allows,concept,2008-09-25.txt,source,1
-,concept,2003-05-20.txt,source,2
user,concept,2006-09-14.txt,source,1
leveraging,concept,2010-06-10.txt,source,1
authorization,concept,2003-04-04.txt,source,9
email,concept,2007-09-14.txt,source,1
contains,concept,2007-04-21.txt,source,2
date,concept,2006-08-07.txt,source,1
allow,concept,2006-11-30.txt,source,1
exploitable,concept,2001-10-25.txt,source,1
version,concept,2009-08-21.txt,source,1
mandrake,concept,2002-06-25.txt,source,4
files,concept,2006-06-22.txt,source,2
web,concept,2007-03-21.txt,source,2
runs,concept,2008-07-18.txt,source,2
targeted,concept,2004-04-19.txt,source,1
attacks,concept,2004-06-29.txt,source,1
activex,concept,2008-11-07.txt,source,4
includes,concept,2004-01-13.txt,source,1
code,concept,2004-11-22.txt,source,1
execute,concept,2004-08-03.txt,source,1
exploitable,concept,2008-12-10.txt,source,1
passes,concept,2005-02-28.txt,source,1
ram,concept,2003-04-22.txt,source,1
exist,concept,2004-04-05.txt,source,1
associations,concept,2002-09-03.txt,source,1
option,concept,2005-05-16.txt,source,1
ensure,concept,2003-11-18.txt,source,1
location,concept,2004-06-02.txt,source,1
list,concept,2006-11-28.txt,source,1
attributes,concept,2002-12-04.txt,source,1
png,concept,2004-08-04.txt,source,4
provides,concept,2004-04-05.txt,source,1
machines,concept,2006-08-24.txt,source,1
mounting,concept,2004-03-15.txt,source,1
root,concept,2003-09-17.txt,source,1
code,concept,2008-07-29.txt,source,1
agent,concept,2006-12-11.txt,source,2
usernames,concept,2009-02-11.txt,source,1
dlg,concept,2003-04-25.txt,source,5
attacker,concept,2002-04-10.txt,source,2
cgi,concept,2001-01-28.txt,source,6
view,concept,2006-09-27.txt,source,2
protocol-specific,concept,2003-04-22.txt,source,1
cups_image_max_height,concept,2008-04-25.txt,source,1
http,concept,2001-06-28.txt,source,1
microsoft,concept,2000-11-20.txt,source,1
parsing,concept,2000-10-19.txt,source,1
impact,concept,2006-01-18.txt,source,1
perform,concept,2001-09-12.txt,source,2
logging,concept,2001-09-17.txt,source,2
exploitable,concept,2001-11-06.txt,source,1
support,concept,2004-07-14.txt,source,1
products,concept,2007-05-22.txt,source,1
fails,concept,2005-10-14.txt,source,1
suid,concept,2003-09-25.txt,source,1
meeting,concept,2008-08-15.txt,source,5
display,concept,2004-02-02.txt,source,2
numbers,concept,2003-12-19.txt,source,4
untrusted,concept,2003-09-30.txt,source,1
skypefind,concept,2008-02-13.txt,source,4
file,concept,2001-07-31.txt,source,5
invoke,concept,2001-03-03.txt,source,1
player,concept,2007-09-05.txt,source,3
daemon,concept,2003-02-05.txt,source,4
notes,concept,2002-12-12.txt,source,1
availability,concept,2007-04-02.txt,source,1
added,concept,2004-10-19.txt,source,1
realplayer,concept,2006-03-31.txt,source,4
session,concept,2002-05-30.txt,source,2
allow,concept,2005-03-29.txt,source,1
miscalculated,concept,2007-01-18.txt,source,2
parameters,concept,2001-12-21.txt,source,3
handles,concept,2001-11-06.txt,source,1
xp,concept,2005-01-06.txt,source,1
source,concept,2008-03-06.txt,source,1
privileges,concept,2010-06-02.txt,source,1
date,concept,2005-11-23.txt,source,1
ea,concept,2000-12-04.txt,source,1
access,concept,2003-11-18.txt,source,2
privileges,concept,2006-06-27.txt,source,1
state,concept,2001-09-28.txt,source,1
site,concept,2006-01-16.txt,source,1
protocols,concept,2004-03-17.txt,source,1
cross-site,concept,2010-05-06.txt,source,2
module,concept,2001-08-14.txt,source,2
-,concept,2008-01-22.txt,source,2
contents,concept,2007-06-01.txt,source,1
user,concept,2008-05-08.txt,source,2
execute,concept,2002-11-20.txt,source,1
fields,concept,2001-07-16.txt,source,1
pe,concept,2003-03-19.txt,source,1
request-uri,concept,2003-07-21.txt,source,1
decompress,concept,2002-03-11.txt,source,1
fpu,concept,2004-06-15.txt,source,2
gsx,concept,2005-12-21.txt,source,1
enabled,concept,2004-01-27.txt,source,1
deduced,concept,2005-05-23.txt,source,2
gnu,concept,2006-12-18.txt,source,2
frames,concept,2003-01-06.txt,source,2
victims,concept,2005-11-10.txt,source,2
detect,concept,2005-01-21.txt,source,1
contains,concept,2004-10-01.txt,source,1
provides,concept,2005-03-04.txt,source,2
activex,concept,2002-05-10.txt,source,6
operation,concept,2004-12-22.txt,source,1
reachability,concept,2004-06-16.txt,source,1
dissector,concept,2004-03-25.txt,source,1
media,concept,2007-07-11.txt,source,3
-,concept,2003-06-23.txt,source,2
authoring,concept,2008-01-02.txt,source,1
control,concept,2006-05-18.txt,source,1
mib,concept,2001-05-01.txt,source,7
point,concept,2004-02-05.txt,source,2
packard,concept,2006-08-23.txt,source,1
application,concept,2001-08-14.txt,source,2
component,concept,2004-05-03.txt,source,2
server,concept,2002-02-28.txt,source,4
date,concept,2001-03-30.txt,source,1
attacker,concept,2008-06-11.txt,source,3
connections,concept,2002-10-15.txt,source,3
-,concept,2002-06-26.txt,source,2
versions,concept,2003-06-04.txt,source,1
application,concept,2006-05-18.txt,source,2
giop,concept,2003-05-12.txt,source,1
ios,concept,2007-01-24.txt,source,3
reflection,concept,2006-02-13.txt,source,2
using,concept,2004-03-17.txt,source,2
triggered,concept,2006-05-15.txt,source,1
etrust,concept,2007-06-06.txt,source,2
address,concept,2009-12-08.txt,source,3
information,concept,2001-07-16.txt,source,1
packets,concept,2001-01-05.txt,source,2
vulnerabilities,concept,2006-01-01.txt,source,1
problem,concept,2000-10-02.txt,source,1
resolvers,concept,2008-07-08.txt,source,3
validation,concept,2004-10-19.txt,source,1
denial,concept,2006-10-11.txt,source,1
credit,concept,2003-12-19.txt,source,2
compiled,concept,2003-07-31.txt,source,1
date,concept,2003-11-12.txt,source,1
network,concept,2006-08-03.txt,source,3
consume,concept,2009-11-23.txt,source,1
code,concept,2005-08-02.txt,source,2
format,concept,2004-08-04.txt,source,4
file,concept,2001-05-14.txt,source,6
system,concept,2006-07-07.txt,source,3
create,concept,2007-09-13.txt,source,1
initialized,concept,2002-07-22.txt,source,1
products,concept,2005-02-15.txt,source,2
message,concept,2008-02-05.txt,source,1
control,concept,2003-03-24.txt,source,1
release,concept,2009-09-10.txt,source,1
domains,concept,2008-09-02.txt,source,1
accepts,concept,2007-09-13.txt,source,1
server,concept,2002-03-06.txt,source,3
vendor,concept,2003-10-07.txt,source,1
safari,concept,2007-09-13.txt,source,1
sql,concept,2002-07-25.txt,source,10
depending,concept,2004-12-22.txt,source,1
allow,concept,2002-06-13.txt,source,2
apple,concept,2005-05-06.txt,source,3
sending,concept,2004-03-30.txt,source,1
show,concept,2002-03-15.txt,source,1
buffer,concept,2007-04-20.txt,source,2
cases,concept,2008-03-22.txt,source,1
access,concept,2002-06-18.txt,source,2
tab,concept,2004-02-02.txt,source,1
vulnerability,concept,2004-09-15.txt,source,3
input,concept,2006-10-19.txt,source,1
root,concept,2000-12-22.txt,source,1
systems,concept,2009-12-09.txt,source,1
privileges,concept,2002-02-14.txt,source,2
provides,concept,2001-10-04.txt,source,1
cert,concept,2001-03-30.txt,source,2
permissions,concept,2003-02-14.txt,source,2
supports,concept,2005-06-14.txt,source,1
chances,concept,2008-07-08.txt,source,1
aim,concept,2004-05-10.txt,source,2
crash,concept,2004-03-09.txt,source,1
installation,concept,2007-07-16.txt,source,1
units,concept,2002-02-12.txt,source,1
apple,concept,2004-02-26.txt,source,1
reporting,concept,2004-11-08.txt,source,1
reflection,concept,2005-12-02.txt,source,3
security,concept,2004-11-29.txt,source,2
facilitates,concept,2004-03-20.txt,source,1
allows,concept,2003-06-24.txt,source,1
html,concept,2004-07-30.txt,source,1
contains,concept,2001-07-24.txt,source,1
exposure,concept,2003-07-28.txt,source,1
code,concept,2007-05-14.txt,source,1
web,concept,2004-09-10.txt,source,4
web,concept,2009-02-05.txt,source,3
_aname_to_localname,concept,2004-06-02.txt,source,5
word,concept,2002-10-17.txt,source,4
authentication,concept,2007-11-09.txt,source,2
authenticate,concept,2001-09-12.txt,source,2
issue,concept,2007-03-14.txt,source,4
applications,concept,2003-05-02.txt,source,1
providers,concept,2003-07-15.txt,source,2
tunnel,concept,2002-05-17.txt,source,3
provide,concept,2004-02-03.txt,source,1
all-in-one,concept,2007-09-20.txt,source,1
components,concept,2001-09-12.txt,source,1
html,concept,2008-03-12.txt,source,2
edition,concept,2006-11-05.txt,source,1
application,concept,2008-09-16.txt,source,3
portlet,concept,2010-01-05.txt,source,1
contain,concept,2004-10-08.txt,source,2
note,concept,2004-07-23.txt,source,1
eng,concept,2002-06-12.txt,source,1
